,Unnamed: 0,Dept,Number,Course_Name,Professor,Start_Time,End_Time,Location,Description,Pre/coreqs,Offered,Dept + Number,Median Grade,Semester (Ex: SP21),Pre/Coreqs,ID,Name,Number_of_Ratings,Average_Rating,Difficulty,Take Again
51,30.0,CS,4220.0,Numerical Analysis: Linear and Nonlinear Problems,David Bindel,11:20AM,12:10PM,Olin Hall 255,"Introduction to the fundamentals of numerical linear algebra: direct and iterative methods for linear systems, eigenvalue problems, singular value decomposition. In the second half of the course, the above are used to build iterative methods for nonlinear systems and for multivariate optimization. Strong emphasis is placed on understanding the advantages, disadvantages, and limits of applicability for all the covered techniques. Computer programming is required to test the theoretical concepts throughout the course.","Prerequisite: MATH 2210 or MATH 2940 or equivalent, knowledge of programming, CS 3220 or CS 4210/MATH 4250, or permission of the instructor. ",Spring.,CS 4220,,,[],,,,,,
52,57.0,CS,5223.0,Numerical Analysis: Linear and Nonlinear Problems,David Bindel,11:20AM,12:10PM,Olin Hall 255,"Introduction to the fundamentals of numerical linear algebra: direct and iterative methods for linear systems, eigenvalue problems, singular value decomposition. In the second half of the course, the above are used to build iterative methods for nonlinear systems and for multivariate optimization. Strong emphasis is placed on understanding the advantages, disadvantages, and limits of applicability for all the covered techniques. Computer programming is required to test the theoretical concepts throughout the course.","Prerequisite: MATH 2210 or MATH 2940 or equivalent, knowledge of programming, CS 3220 or CS 4210/MATH 4250 or permission of instructor.",Spring.,CS 5223,,,[],,,,,,
53,31.0,CS,4410.0,Operating Systems,Robbert VanRenesse,01:00PM,02:15PM,Uris Hall G01,"Introduction to the design of systems programs, with emphasis on multiprogrammed operating systems. Topics include concurrency, synchronization, deadlocks, memory management, protection, input-output methods, networking, file systems and security. The impact of network and distributed computing environments on operating systems is also discussed.",Prerequisite: CS 3410 or CS 3420.,"Fall, Spring, Summer.",CS 4410,B,SP21,[],,,,,,
54,32.0,CS,4411.0,Practicum in Operating Systems,Robbert VanRenesse,02:40PM,03:30PM,Phillips Hall 219,"Studies the practical aspects of operating systems through the design and implementation of an operating system kernel that supports multiprogramming, virtual memory, and various input-output devices. All the programming for the project is in a high-level language.",Corequisite: CS 4410.,"Fall, Spring.",CS 4411,A,FA19,[],,,,,,
55,33.0,CS,4411.0,Practicum in Operating Systems,Robbert VanRenesse,02:40PM,03:30PM,Phillips Hall 219,"Studies the practical aspects of operating systems through the design and implementation of an operating system kernel that supports multiprogramming, virtual memory, and various input-output devices. All the programming for the project is in a high-level language.",Corequisite: CS 4410.,"Fall, Spring.",CS 4411,A,SP21,[],,,,,,
56,60.0,CS,5410.0,Operating Systems,Robbert VanRenesse,01:00PM,02:15PM,Uris Hall G01,"Introduction to the design of systems programs, with emphasis on multiprogrammed operating systems. Topics include concurrency, synchronization, deadlocks, memory management, protection, input-output methods, networking, file systems and security. The impact of network and distributed computing environments on operating systems is also discussed.",Prerequisite: CS 3410 or CS 3420.,"Fall, Spring, Summer.",CS 5410,,,[],,,,,,
57,61.0,CS,5411.0,Practicum in Operating Systems,Robbert VanRenesse,02:40PM,03:30PM,Phillips Hall 219,"Studies the practical aspects of operating systems through the design and implementation of an operating system kernel that supports multiprogramming, virtual memory, and various input-output devices. All the programming for the project is in a high-level language.",Corequisite: CS 5410.,"Fall, Spring.",CS 5411,,,[],,,,,,
58,96.0,CS,7490.0,Systems Research Seminar,Robbert VanRenesse,11:25AM,12:40PM,To Be Assigned,"The Systems Research Seminar discusses recent, interesting papers in the systems area, broadly defined to span operating systems, distributed systems, networking, architecture, databases, security, and programming languages. The goal is to foster technical discussions among the Cornell systems research community.",,"Fall, Spring.",CS 7490,,,[],,,,,,
59,34.0,CS,4670.0,Introduction to Computer Vision,Bharath Hariharan,01:30PM,02:20PM,Klarman Hall KG70,"An in-depth introduction to computer vision. The goal of computer vision is to compute properties of our world-the 3D shape of an environment, the motion of objects, the names of people or things-through analysis of digital images or videos.  The course covers a range of topics, including 3D reconstruction, image segmentation, object recognition, and vision algorithms fro the Internet, as well as key algorithmic, optimization, and machine learning techniques, such as graph cuts, non-linear least squares, and deep learning.  This course emphasizes hands-on experience with computer vision, and several large programming projects.","Prerequisite: CS 2110, CS 2800.",Spring.,CS 4670,A-,SP21,[],2284064.0,Bharath Hariharan,14.0,2.8,2.9,50.0
60,66.0,CS,5670.0,Introduction to Computer Vision,Bharath Hariharan,01:30PM,02:20PM,Klarman Hall KG70,"An in-depth introduction to computer vision. The goal of computer vision is to compute properties of our world - including the 3D shape of an environment, the motion of objects, and the names of things - through analysis of digital images or videos. The course covers a range of topics, including low-level vision, 3D reconstruction, and object recognition, as well as key algorithmic, optimization, and machine learning techniques, including deep learning. This course emphasizes hands-on experience with computer vision and includes several programming projects.","Prerequisite: CS 2110, CS 2800.",Spring.,CS 5670,,,[],2284064.0,Bharath Hariharan,14.0,2.8,2.9,50.0
61,97.0,CS,7690.0,Computer Graphics and Vision Seminar,Bharath Hariharan,02:45PM,04:00PM,Bill and Melinda Gates Hll 310,The Graphics/Vision Research Seminar discusses recent research in the areas of computer graphics and computer vision. The goal is to foster technical discussions and collaboration among the Cornell graphics and vision research community.,,"Fall, Spring.",CS 7690,,,[],2284064.0,Bharath Hariharan,14.0,2.8,2.9,50.0
62,35.0,CS,4700.0,Foundations of Artificial Intelligence,Kevin Ellis,02:45PM,04:00PM,Olin Hall 155,"Challenging introduction to the major subareas and current research directions in artificial intelligence. Topics include: knowledge representation, heuristic search, problem solving, natural-language processing, game-playing, logic and deduction, planning, and machine learning.","Prerequisite: CS 2110/ENGRD 2110 and CS 2800, or by permission of instructor.","Fall, Spring.",CS 4700,B+,SP21,[],2755141.0,Kevin Ellis,0.0,0.0,0.0,-1.0
63,36.0,CS,4701.0,Practicum in Artificial Intelligence,Kevin Ellis,,,To Be Assigned,"Artificial Intelligence project class. Possible projects topics include knowledge representation systems, search procedures, game-playing, automated reasoning, concept learning, reinforcement learning, neural nets, genetic algorithms, planning, natural language processing, computer vision. Should be taken only by students with significant experience in Artificial Intelligence, such as those who have already taken CS 4700, CS 4780, CS 4670, or CS 4740.","Prerequisite: CS 4670, CS 4700, CS 4740, or CS 4780.","Fall, Spring.",CS 4701,A,FA21,[],2755141.0,Kevin Ellis,0.0,0.0,0.0,-1.0
64,68.0,CS,5700.0,Foundations of Artificial Intelligence,Kevin Ellis,02:45PM,04:00PM,Olin Hall 155,"Challenging introduction to the major subareas and current research directions in artificial intelligence. Topics include: knowledge representation, heuristic search, problem solving, natural-language processing, game-playing, logic and deduction, planning, and machine learning.",,"Fall, Spring.",CS 5700,,,[],2755141.0,Kevin Ellis,0.0,0.0,0.0,-1.0
65,37.0,CS,4744.0,Computational Linguistics I,Marten van Schijndel,11:25AM,12:40PM,Klarman Hall KG70,"Computational models of natural languages. Topics are drawn from: tree syntax and context free grammar, finite state generative morpho-phonology, feature structure grammars, logical semantics, tabular parsing, Hidden Markov models, categorial and minimalist grammars, text corpora, information-theoretic sentence processing, discourse relations, and pronominal coreference.","Prerequisite: Elementary Python (CS 1133 suffices), LING 1101 or CS 2800 or PHIL 2310. Prerequisite for CS majors: Elementary Python and CS 2800.",Spring.,CS 4744,,,[],2581012.0,Marten van Schijndel,4.0,4.3,4.0,75.0
66,38.0,CS,4758.0,Autonomous Mobile Robots,Hadas Kress-Gazit,09:40AM,10:55AM,Hollister Hall 110,"Creating robots capable of performing complex tasks autonomously requires one to address a variety of different challenges such as sensing, perception, control, planning, mechanical design, and interaction with humans. In recent years many advances have been made toward creating such systems, both in the research community (different robot challenges and competitions) and in industry (industrial, military, and domestic robots). This course gives an overview of the challenges and techniques used for creating autonomous mobile robots. Topics include sensing, localization, mapping, path planning, motion planning, obstacle and collision avoidance, and multi-robot control.",Prerequisite: MATLAB programming or permission of instructor.,Spring.,CS 4758,,,[],,,,,,
